EUW1_6940729665,28,200,30,84,555,201,114,420,23,222
EUW1_6940731472,222,910,17,35,53,18,4,497,74,19
EUW1_6940732197,75,-1,103,38,420,895,150,360,84,72
EUW1_6940740403,99,-1,157,48,11,72,17,360,-1,238
EUW1_6940740733,51,157,122,35,121,711,360,777,32,420
EUW1_6940745475,56,157,21,112,516,121,25,84,360,67
EUW1_6940751034,555,-1,119,122,350,105,360,30,55,36
EUW1_6940754196,17,53,72,111,69,53,-1,82,29,157
EUW1_6940755244,234,25,86,119,56,711,84,101,67,89
EUW1_6940755832,40,67,51,39,35,7,-1,555,-1,24
EUW1_6940762569,63,69,420,28,35,32,63,164,360,36
EUW1_6940763186,105,12,200,67,33,235,121,28,90,122
EUW1_6940768300,106,89,111,8,777,202,99,83,35,131
EUW1_6940769599,360,777,420,63,53,157,82,84,99,35
EUW1_6940775575,777,69,233,72,136,35,103,58,235,51
EUW1_6940778859,119,34,81,222,92,2,134,555,161,64
EUW1_6940797418,517,29,25,420,69,111,222,24,555,90
EUW1_6940806805,63,203,234,84,53,119,25,63,102,75
EUW1_6940810310,63,25,30,54,83,99,8,25,234,82
EUW1_6940814750,30,164,63,51,84,122,238,233,267,777
EUW1_6940818961,54,55,202,360,222,117,30,119,79,55
EUW1_6940827000,238,53,876,119,74,555,420,166,233,21
EUW1_6940837956,54,7,119,360,57,266,40,163,910,555
EUW1_6940860146,63,238,19,420,119,101,99,875,555,420
EUW1_6940862012,350,53,157,11,420,99,18,910,24,234
EUW1_6940862732,119,107,39,69,555,202,107,-1,103,77
EUW1_6940865254,12,238,117,39,35,35,83,67,246,157
EUW1_6940866307,119,122,35,555,84,157,412,895,164,103
EUW1_6940869658,25,555,234,84,58,90,83,19,223,67
EUW1_6940878259,111,60,72,119,54,119,38,24,90,555
EUW1_6940879676,360,114,107,119,7,54,72,157,360,119
EUW1_6940895291,119,18,163,4,12,200,119,13,24,107
EUW1_6940905702,910,30,200,119,69,119,40,110,157,54
EUW1_6940911646,17,11,53,-1,35,51,233,150,84,24
EUW1_6940912530,72,86,-1,157,117,9,26,119,122,777
EUW1_6940912611,122,63,105,555,145,202,24,157,84,420
EUW1_6940921839,56,154,55,28,117,114,21,143,166,200
EUW1_6940923242,143,117,122,777,8,51,35,131,235,67
EUW1_6940926094,89,90,11,10,119,222,17,90,111,136
EUW1_6940928295,876,360,51,107,72,555,119,90,76,240
EUW1_6940929206,902,67,55,84,64,119,30,107,114,12
EUW1_6940947314,555,119,166,29,157,107,30,163,119,24
EUW1_6940952470,30,-1,119,84,25,28,910,40,17,72
EUW1_6940959048,157,122,22,555,56,233,51,875,99,238
EUW1_6940969974,360,238,555,30,266,517,119,235,72,59
EUW1_6940975399,19,23,238,53,22,518,21,4,555,33
EUW1_6940976011,63,-1,267,86,202,119,143,86,166,910
EUW1_6940981785,51,53,114,163,107,30,28,555,119,107
EUW1_6940983549,25,777,245,22,86,63,82,141,53,157
EUW1_6940988336,35,157,28,86,11,67,45,143,21,17
EUW1_6940992701,30,92,18,234,72,166,63,119,157,92
EUW1_6940996249,143,233,122,56,114,267,136,122,350,517
EUW1_6940997876,22,25,39,90,33,555,84,23,22,420
EUW1_6940998614,136,86,11,497,35,157,35,222,-1,82
EUW1_6941001292,11,-1,89,103,122,777,53,412,104,238
EUW1_6941011310,222,25,8,122,64,105,777,51,63,30
EUW1_6941017990,84,53,43,23,777,106,412,53,122,7
EUW1_6941023184,157,18,555,83,141,53,555,84,24,48
EUW1_6941031078,420,910,22,245,63,25,119,67,234,166
EUW1_6941032995,35,202,48,122,245,45,35,555,119,420
EUW1_6941033936,55,67,360,84,110,103,86,53,28,143
EUW1_6941034606,8,24,119,23,111,30,555,84,119,67
EUW1_6941041804,555,105,895,30,86,83,518,17,157,777
EUW1_6941045550,105,234,35,90,360,910,136,518,53,122
EUW1_6941045616,67,119,360,429,72,4,157,53,119,-1
EUW1_6941048935,902,119,-1,-1,157,51,57,33,72,157
EUW1_6941055558,53,75,106,63,350,141,910,202,420,222
EUW1_6941058081,111,238,25,39,86,120,103,122,25,53
EUW1_6941060839,777,28,114,72,35,72,-1,63,238,141
EUW1_6941068805,202,96,30,84,266,63,222,51,67,350
EUW1_6941069681,89,45,-1,141,266,99,28,555,122,18
EUW1_6941070530,3,53,82,238,25,777,22,420,-1,122
EUW1_6941076392,16,221,119,154,28,266,-1,902,25,141
EUW1_6941079201,89,38,60,555,166,84,119,107,902,24
EUW1_6941079558,420,51,143,64,90,17,51,74,157,63
EUW1_6941085864,360,157,420,99,24,45,18,235,83,131
EUW1_6941085932,19,96,69,75,63,517,420,53,24,518
EUW1_6941087398,15,63,28,86,36,202,84,122,103,143
EUW1_6941089847,80,53,28,360,350,25,35,157,99,238
EUW1_6941095948,114,412,84,53,33,51,111,56,84,14
EUW1_6941096870,119,166,157,24,30,222,555,67,238,876
EUW1_6941098244,99,122,876,517,119,166,875,143,234,22
EUW1_6941100204,67,119,29,84,86,420,35,29,75,82
EUW1_6941110168,360,105,22,154,111,11,63,238,36,51
EUW1_6941113360,33,141,555,86,245,81,875,51,238,902
EUW1_6941114111,28,48,202,103,54,39,28,238,53,122
EUW1_6941115333,56,777,82,202,53,234,84,122,902,56
EUW1_6941121494,233,55,910,360,122,-1,222,62,420,6
EUW1_6941123217,39,143,202,-1,107,119,84,114,203,235
EUW1_6941126224,202,910,350,122,51,143,141,63,54,517
EUW1_6941126403,895,360,2,136,35,143,233,72,63,420
EUW1_6941128520,29,54,910,35,24,55,360,234,119,54
EUW1_6941132310,360,119,233,84,266,266,33,910,222,238
EUW1_6941135916,119,114,166,157,30,119,421,30,84,234
EUW1_6941139612,35,18,131,157,45,122,103,39,63,53
EUW1_6941149685,119,350,63,103,83,888,-1,222,517,86
EUW1_6941164996,238,143,10,28,-1,163,119,63,238,4
EUW1_6941174407,412,420,200,53,876,233,266,360,25,72
EUW1_6941179714,11,111,105,89,897,10,268,360,119,86
EUW1_6941188556,122,22,63,523,72,-1,53,63,122,30
EUW1_6941190853,83,35,143,119,157,30,22,51,350,164
EUW1_6941192279,78,360,902,111,164,201,32,166,11,119
EUW1_6941192536,53,63,84,420,11,51,28,75,53,105
EUW1_6941193821,238,17,235,360,63,111,119,83,711,238
EUW1_6941195714,902,81,266,67,90,141,63,67,555,105
EUW1_6941196683,25,56,777,360,2,147,16,122,63,35
EUW1_6941197034,82,238,157,200,63,53,143,876,875,-1
EUW1_6941200283,350,266,895,143,90,122,64,20,119,90
EUW1_6941212356,246,235,117,420,72,222,421,107,119,887
EUW1_6941223929,895,266,111,-1,101,902,86,55,63,28
EUW1_6941231698,84,117,119,36,164,25,222,35,122,1
EUW1_6941234291,51,30,-1,360,103,84,61,-1,24,910
EUW1_6941234433,131,63,119,122,105,147,23,-1,30,7
EUW1_6941249153,-1,17,21,35,105,78,51,122,157,35
EUW1_6941249766,30,122,84,29,111,7,147,233,23,360
EUW1_6941251673,11,222,555,53,58,35,56,-1,238,235
EUW1_6941259790,105,67,234,122,103,222,92,777,200,157
EUW1_6941261695,51,777,82,56,143,266,17,555,18,254
EUW1_6941261960,876,53,-1,157,10,429,25,83,11,777
EUW1_6941265002,119,360,234,777,-1,119,63,86,910,84
EUW1_6941265712,-1,555,54,107,238,76,81,119,360,29
EUW1_6941266370,30,350,63,51,86,36,25,35,82,63
EUW1_6941266677,81,234,141,6,48,876,25,119,122,36
EUW1_6941267706,234,910,420,711,200,777,29,119,902,420
EUW1_6941267948,143,11,360,517,164,200,101,54,-1,63
EUW1_6941269978,72,50,55,67,48,147,106,72,55,777
EUW1_6941271850,3,54,157,25,28,266,-1,63,34,77
EUW1_6941273237,11,122,7,233,201,360,266,157,-1,58
EUW1_6941287543,910,38,98,120,99,555,233,72,18,56
EUW1_6941301394,23,63,895,1,420,45,67,35,875,131
EUW1_6941309167,33,147,910,223,103,122,78,81,55,84
EUW1_6941311134,136,235,114,53,902,238,56,111,114,119
EUW1_6941311535,200,238,201,360,82,84,420,63,48,887
EUW1_6941313085,17,19,136,18,99,53,45,420,887,777
EUW1_6941315101,202,34,28,63,-1,235,90,233,147,777
EUW1_6941320139,200,17,141,350,38,157,30,82,35,63
EUW1_6941323114,63,234,38,119,18,200,67,119,81,30
EUW1_6941334731,-1,141,238,-1,68,147,157,360,107,74
EUW1_6941337083,157,121,105,420,143,777,7,53,420,412
EUW1_6941340232,136,166,555,233,54,555,122,360,157,234
EUW1_6941349965,119,238,421,53,164,28,266,11,131,53
EUW1_6941355893,238,67,235,122,119,19,55,67,54,22
EUW1_6941357414,99,1,21,711,83,28,517,23,39,555
EUW1_6941367637,30,35,420,61,81,134,555,82,777,25
EUW1_6941368478,29,83,254,63,80,-1,68,711,105,53
EUW1_6941380641,131,235,119,35,17,157,51,266,63,24
EUW1_6941386820,30,16,122,119,81,81,164,107,119,360
EUW1_6941394636,233,235,24,-1,105,555,233,136,360,48
EUW1_6941397896,82,131,266,233,72,111,360,28,54,910
EUW1_6941405143,103,14,29,106,22,122,555,19,84,25
EUW1_6941410996,35,875,38,18,29,143,63,6,910,56
EUW1_6941415454,360,233,45,50,82,35,412,53,897,238
EUW1_6941415656,897,119,40,154,235,-1,119,200,23,238
EUW1_6941416282,17,238,111,22,876,53,24,233,238,157
EUW1_6941423255,105,360,17,53,11,157,51,63,72,420
EUW1_6941425523,78,120,266,119,56,77,30,119,72,350
EUW1_6941426759,63,90,18,233,420,518,126,120,21,420
EUW1_6941429912,360,6,25,63,86,86,53,30,119,200
EUW1_6941431214,119,84,35,53,72,119,246,54,81,38
EUW1_6941433124,40,523,164,35,136,157,114,517,902,-1
EUW1_6941436812,107,42,555,30,79,119,114,157,555,30
EUW1_6941446769,107,111,910,8,67,39,107,119,111,72
EUW1_6941458814,28,51,157,63,67,99,33,84,83,238
EUW1_6941461038,80,360,51,157,72,555,25,17,238,360
EUW1_6941462423,51,238,58,119,122,11,902,234,14,7
EUW1_6941467316,517,11,555,143,114,29,33,105,223,420
EUW1_6941469928,53,157,107,39,40,555,119,67,200,777
EUW1_6941472011,63,360,86,35,-1,910,233,420,53,67
EUW1_6941477976,63,111,22,141,86,161,360,37,63,51
EUW1_6941482263,26,136,233,48,119,99,157,72,29,136
EUW1_6941484737,30,55,28,119,72,30,63,119,24,126
EUW1_6941488582,28,84,101,777,420,11,238,111,233,74
EUW1_6941494384,48,56,234,96,53,222,134,28,17,21
EUW1_6941494604,105,122,164,136,56,222,89,48,33,122
EUW1_6941500987,53,122,90,29,32,11,420,910,53,555
EUW1_6941504047,39,427,268,910,24,136,33,53,24,555
EUW1_6941504150,21,72,910,122,117,143,84,360,157,38
EUW1_6941509774,266,40,119,28,24,555,30,84,72,517
EUW1_6941523765,200,119,238,114,4,895,420,157,99,421
EUW1_6941527746,136,107,777,111,222,777,122,90,22,106
EUW1_6941529665,233,234,157,21,17,901,266,25,105,876
EUW1_6941532725,51,35,84,99,82,51,107,84,99,233
EUW1_6941533735,555,51,523,30,72,266,555,119,200,157
EUW1_6941536004,29,10,157,-1,53,202,119,420,74,910
EUW1_6941549182,420,25,360,254,63,107,117,86,895,238
EUW1_6941549709,72,30,555,895,79,107,28,51,18,266
EUW1_6941551461,29,233,51,420,-1,72,-1,119,875,61
EUW1_6941551647,86,90,35,202,29,86,233,18,35,84
EUW1_6941552734,35,19,63,83,4,51,11,25,517,157
EUW1_6941557769,33,555,420,63,202,-1,234,245,555,23
EUW1_6941560067,63,45,238,53,200,98,360,200,119,55
EUW1_6941566938,121,777,11,86,234,59,119,875,238,28
EUW1_6941568513,119,200,111,58,117,103,30,40,4,-1
EUW1_6941570353,30,555,72,68,55,119,910,54,120,40
EUW1_6941572477,202,83,19,-1,84,84,25,53,106,103
EUW1_6941586980,55,119,157,360,24,200,119,111,72,910
EUW1_6941590955,30,111,11,360,122,51,55,163,54,53
EUW1_6941593239,145,17,122,119,105,127,63,53,19,36
EUW1_6941597306,-1,53,526,119,24,63,30,119,55,107
EUW1_6941599253,53,233,-1,157,83,105,161,17,101,50
EUW1_6941601700,51,200,910,72,119,55,200,30,54,119
EUW1_6941603724,25,131,157,53,7,19,360,143,45,420
EUW1_6941605354,33,142,53,119,83,18,518,102,112,67
EUW1_6941606052,53,50,56,35,420,83,63,555,84,45
EUW1_6941606930,200,119,39,166,30,136,119,145,30,-1
EUW1_6941612990,234,30,360,876,119,136,360,114,72,119
EUW1_6941613929,22,89,131,90,23,157,10,221,53,11
EUW1_6941614302,19,157,10,350,119,63,22,777,157,23
EUW1_6941615288,-1,63,910,84,222,141,119,92,136,202
EUW1_6941624953,30,51,136,54,234,360,53,30,35,24
EUW1_6941628351,7,51,79,122,63,420,50,105,122,35
EUW1_6941628488,157,420,103,89,82,28,157,53,21,17
EUW1_6941637735,84,201,876,119,24,200,24,136,432,119
EUW1_6941641687,90,53,25,56,54,106,235,105,51,23
EUW1_6941645043,119,876,48,30,24,360,136,420,119,107
EUW1_6941646284,39,82,84,53,30,51,84,420,35,157
EUW1_6941652066,143,157,35,233,92,14,67,-1,99,555
EUW1_6941653573,119,555,84,122,10,895,99,33,63,55
EUW1_6941655309,234,99,-1,202,55,360,53,245,238,235
EUW1_6941657270,33,103,101,12,23,131,222,90,82,555
EUW1_6941660905,45,233,555,234,3,234,29,111,777,83
EUW1_6941666498,887,67,63,119,30,555,119,4,136,92
EUW1_6941670155,119,234,84,166,18,143,157,-1,555,-1
EUW1_6941670156,233,157,51,119,122,222,133,84,22,233
EUW1_6941670575,33,111,63,50,122,254,63,105,25,79
EUW1_6941671454,157,202,141,53,58,84,901,99,121,63
EUW1_6941671675,90,412,119,63,6,122,234,23,56,119
EUW1_6941672993,102,-1,56,117,82,25,38,28,114,32
EUW1_6941674329,11,39,63,234,33,111,119,141,69,86
EUW1_6941688327,235,25,202,77,122,122,117,111,254,238
EUW1_6941692369,67,254,421,555,164,106,235,96,35,711
EUW1_6941693522,35,39,55,37,24,120,21,141,157,82
EUW1_6941701191,516,777,234,63,-1,59,420,28,350,234
EUW1_6941703699,56,35,157,74,29,147,35,22,420,777
EUW1_6941708456,86,38,63,122,111,238,86,25,105,202
EUW1_6941714022,122,895,25,200,157,360,101,84,233,36
EUW1_6941718108,157,11,147,420,236,83,360,-1,11,10
EUW1_6941726135,63,30,136,72,53,33,122,119,412,-1
EUW1_6941730151,234,30,201,51,240,28,164,420,141,38
EUW1_6941740819,119,555,122,72,517,29,1,-1,157,31
EUW1_6941741559,82,56,86,55,64,29,876,58,136,22
EUW1_6941756132,56,164,202,55,25,360,122,35,105,55
EUW1_6941758330,157,35,63,122,21,11,21,84,360,82
EUW1_6941763616,33,24,-1,45,777,90,360,117,30,266
EUW1_6941771444,119,35,777,266,222,51,33,245,420,35
EUW1_6941774690,166,157,238,25,35,99,35,517,63,234
EUW1_6941775309,555,-1,67,895,55,245,63,122,45,99
EUW1_6941804977,119,111,24,86,84,523,28,114,131,267
EUW1_6941805836,53,4,360,234,83,19,99,45,420,202
EUW1_6941810256,32,74,105,89,119,157,53,29,35,17
EUW1_6941836791,35,86,119,90,203,238,234,96,51,154
EUW1_6941842990,51,53,31,4,24,136,105,67,238,35
EUW1_6941863166,119,14,63,555,90,222,30,910,67,53
EUW1_6941868049,51,35,119,82,55,30,238,17,222,63
EUW1_6941873372,24,-1,55,107,99,157,29,-1,266,55
EUW1_6941897190,35,63,157,200,-1,84,200,117,63,82
EUW1_6941919732,38,63,266,25,119,143,235,28,84,8
EUW1_6941935339,555,119,166,39,902,72,157,119,40,30
EUW1_6941953013,876,412,54,145,266,121,63,166,55,82
EUW1_6941955674,119,54,360,77,134,555,63,222,238,9
EUW1_6941958394,22,234,53,35,55,32,53,35,36,2
EUW1_6941968412,28,89,75,154,103,22,222,79,-1,119
EUW1_6941969279,429,201,119,236,122,39,163,30,555,910
EUW1_6941976468,6,28,221,134,154,54,555,238,78,202
EUW1_6941987112,63,360,910,9,23,119,54,-1,32,122
EUW1_6941987172,111,234,103,222,875,360,266,43,136,55
EUW1_6941994020,777,119,420,202,28,90,233,53,41,51
EUW1_6942002768,30,360,51,101,55,-1,30,119,420,876
EUW1_6942005661,238,266,51,30,63,80,235,875,141,90
EUW1_6942013901,39,84,28,11,157,157,143,40,-1,420
EUW1_6942015367,107,39,517,34,555,90,29,-1,63,777
EUW1_6942022143,233,30,119,98,7,876,119,555,28,200
EUW1_6942024276,28,30,910,111,54,80,10,157,360,117
EUW1_6942033949,56,82,55,53,119,876,82,517,910,14
EUW1_6942045085,7,28,30,266,53,53,910,412,157,34
EUW1_6942053276,201,105,30,164,119,84,-1,23,54,222
EUW1_6942068405,30,28,111,39,75,119,233,51,114,90
EUW1_6942070765,67,59,254,-1,55,106,22,103,63,117
EUW1_6942093754,35,350,202,223,56,119,36,33,910,222
EUW1_6942098848,497,114,51,107,-1,222,233,119,360,80
EUW1_6942098990,16,53,876,30,23,777,136,28,67,105
EUW1_6942101042,122,238,51,777,35,157,111,238,24,202
EUW1_6942110886,266,-1,350,360,22,19,99,238,777,36
EUW1_6942111537,222,77,875,111,238,222,56,63,51,876
EUW1_6942123291,107,67,24,84,-1,910,523,555,157,40
EUW1_6942130428,99,420,56,35,360,89,23,18,35,498
EUW1_6942144987,53,3,17,157,19,166,106,82,202,119
EUW1_6942152181,30,56,55,200,19,222,53,163,83,35
EUW1_6942152460,202,420,18,111,82,18,6,89,136,142
EUW1_6942165702,119,360,35,82,63,350,21,84,157,122
EUW1_6942171781,28,39,29,136,78,-1,895,141,90,56
EUW1_6942172049,51,350,420,35,910,17,147,11,131,164
EUW1_6942177973,119,523,157,235,54,203,360,119,37,164
EUW1_6942190127,35,119,555,420,103,67,-1,24,90,29
EUW1_6942195951,111,555,876,122,910,-1,17,203,910,103
EUW1_6942199539,25,-1,141,55,420,122,517,45,29,111
EUW1_6942203835,63,106,35,89,8,202,17,421,111,777
EUW1_6942208943,63,35,222,24,157,555,360,79,84,75
EUW1_6942209176,777,350,11,895,84,161,89,233,63,3
EUW1_6942209298,111,107,157,114,119,72,28,84,111,105
EUW1_6942213969,157,234,420,51,238,51,67,119,35,63
EUW1_6942226598,555,51,45,420,119,222,105,122,38,555
EUW1_6942228955,89,67,-1,35,17,235,35,238,39,119
EUW1_6942229210,254,887,64,360,157,105,233,131,-1,164
EUW1_6942236750,141,157,54,-1,119,51,30,107,54,18
EUW1_6942236852,90,-1,25,119,56,72,420,35,33,136
EUW1_6942236875,164,63,72,246,2,84,53,119,104,266
EUW1_6942245980,82,555,11,103,122,31,119,58,32,53
EUW1_6942247381,11,84,19,25,350,202,56,111,238,6
EUW1_6942250564,107,30,24,119,55,107,236,69,54,56
EUW1_6942265761,32,22,51,136,266,-1,16,119,63,122
EUW1_6942271180,55,25,35,82,233,89,143,82,48,157
EUW1_6942275078,122,28,119,127,75,555,14,910,51,517
EUW1_6942275714,360,99,82,233,17,84,51,235,86,72
EUW1_6942281047,33,48,25,51,55,223,777,122,89,143
EUW1_6942285286,876,51,101,111,4,35,166,360,30,122
EUW1_6942290223,201,29,103,54,222,119,555,910,30,14
EUW1_6942301424,30,63,119,427,72,498,910,163,7,30
EUW1_6942306723,147,19,105,77,82,51,36,157,25,163
EUW1_6942307104,119,74,233,420,950,360,777,33,9,99
EUW1_6942328881,238,-1,33,51,82,35,555,122,350,105
EUW1_6942329098,223,238,35,67,90,10,360,30,254,53
EUW1_6942352344,200,40,67,38,89,897,26,200,30,523
EUW1_6942358075,16,72,82,63,901,18,143,122,136,84
EUW1_6942358767,143,119,33,910,82,69,44,24,103,72
EUW1_6942359694,200,777,89,111,910,119,29,72,67,55
EUW1_6942372028,11,901,72,777,223,63,17,-1,157,53
EUW1_6942379381,350,63,157,141,79,350,72,19,89,131
EUW1_6942383444,21,114,101,63,11,145,876,90,82,157
EUW1_6942391773,121,28,119,84,54,-1,21,45,79,223
EUW1_6942421427,72,555,85,7,119,360,30,421,246,517
EUW1_6942430425,-1,25,33,105,420,157,234,777,29,99
EUW1_6942448343,32,136,350,40,-1,30,25,233,119,7
EUW1_6942452611,39,103,23,53,107,875,119,56,11,53
EUW1_6942472389,30,201,91,53,79,77,119,84,53,63
EUW1_6942474593,6,200,360,157,99,45,233,202,83,53
EUW1_6942480668,50,90,11,360,82,72,119,143,33,86
EUW1_6942493447,103,901,111,33,36,35,25,-1,238,777
EUW1_6942494368,145,99,45,-1,164,157,17,63,117,22
EUW1_6942498236,51,55,69,84,54,101,360,19,910,63
EUW1_6942514280,555,105,17,203,119,99,360,35,17,53
EUW1_6942534374,55,120,99,101,876,84,895,233,101,17
EUW1_6942536158,29,119,30,55,79,24,201,81,30,38
EUW1_6942547080,19,233,51,69,420,3,22,2,51,35
EUW1_6942560986,35,67,147,6,99,19,105,99,360,420
EUW1_6942562382,35,420,105,25,555,82,84,143,51,157
EUW1_6942564516,23,35,154,43,141,141,266,7,233,16
EUW1_6942567514,555,21,3,141,122,83,51,48,360,84
EUW1_6942573462,51,234,48,8,134,63,121,25,555,157
EUW1_6942577603,200,254,107,117,18,234,163,18,30,111
EUW1_6942580574,-1,157,35,23,25,29,7,63,99,106
EUW1_6942588948,360,901,17,105,30,63,223,29,420,80
EUW1_6942601625,233,555,18,245,82,143,157,29,23,21
EUW1_6942608551,555,119,200,4,58,30,111,40,7,79
EUW1_6942616194,90,233,11,63,67,33,63,25,157,420
EUW1_6942617560,63,51,23,777,164,16,238,119,895,63
EUW1_6942618812,35,24,99,21,103,99,63,203,54,555
EUW1_6942625758,107,119,92,3,18,119,38,24,30,53
EUW1_6942639308,30,79,63,517,555,163,119,30,360,72
EUW1_6942659038,53,85,78,777,99,7,360,39,234,32
EUW1_6942659349,99,21,60,131,11,53,122,21,55,72
EUW1_6942669720,246,555,114,119,72,119,360,-1,98,910
EUW1_6942675701,141,99,53,82,166,234,111,420,62,222
EUW1_6942681602,119,876,76,910,68,30,79,517,119,429
EUW1_6942683744,19,-1,420,141,202,420,99,157,876,63
EUW1_6942698119,30,7,119,200,79,54,200,40,119,7
EUW1_6942699532,122,99,-1,910,21,101,119,157,30,420
EUW1_6942699813,119,555,136,777,63,157,119,10,24,234
EUW1_6942701479,40,30,114,119,163,360,164,119,254,910
EUW1_6942717340,420,30,29,28,119,119,157,238,103,164
EUW1_6942720257,64,23,90,99,164,21,99,200,157,86
EUW1_6942734059,55,119,30,40,79,119,876,163,30,526
EUW1_6942751438,233,69,89,18,420,35,25,51,420,105
EUW1_6942799316,517,45,238,777,40,555,11,114,222,777
EUW1_6942805700,875,555,24,55,222,136,200,122,119,25
EUW1_6942812622,157,555,222,24,39,19,111,119,35,266
EUW1_6942858946,30,238,24,360,555,67,910,40,200,119
EUW1_6942877667,67,157,234,526,63,360,222,59,38,67
EUW1_6942894651,157,360,51,119,67,157,119,30,72,24
EUW1_6942896050,360,25,110,121,166,105,77,82,53,412
EUW1_6942929532,200,29,28,18,67,526,203,67,30,555
EUW1_6942938937,11,122,30,34,143,28,360,161,-1,420
EUW1_6943004105,777,105,202,122,48,63,17,350,35,45
EUW1_6943018005,267,30,119,897,114,-1,119,53,39,114
EUW1_6943052204,11,119,67,101,63,51,42,910,48,7
EUW1_6943179388,12,163,555,30,166,107,30,40,51,-1
EUW1_6943214863,53,119,67,360,157,119,238,72,30,420
EUW1_6943223887,7,111,30,897,238,117,360,30,910,54
EUW1_6943232705,55,84,119,103,166,63,122,72,-1,67
EUW1_6943233889,63,77,897,30,79,30,119,63,-1,4
EUW1_6943262082,902,67,53,360,136,200,24,84,72,29
EUW1_6943279145,555,200,119,910,897,40,119,-1,7,30
EUW1_6943289151,200,122,157,25,38,35,103,28,166,89
EUW1_6943318146,33,32,238,133,30,68,360,112,895,35
EUW1_6943329142,119,-1,360,200,114,119,222,-1,166,360
EUW1_6943343463,51,119,30,67,28,238,30,72,4,164
EUW1_6943363582,78,72,24,30,201,28,119,876,18,555
EUW1_6943367360,72,157,114,101,24,99,166,164,56,119
EUW1_6943373610,90,67,876,25,166,105,412,518,103,63
EUW1_6943378063,421,58,119,30,40,236,166,119,79,30
EUW1_6943399754,360,222,246,-1,51,51,33,517,119,58
EUW1_6943400671,555,234,360,350,122,119,25,141,-1,420
EUW1_6943423380,63,518,79,30,221,30,107,23,18,98
EUW1_6943427300,111,234,119,17,56,163,-1,63,89,114
EUW1_6943466662,-1,29,246,157,233,254,83,22,497,523
EUW1_6943471321,119,30,166,24,360,119,40,157,53,30
EUW1_6943501027,35,82,777,555,235,82,111,19,112,-1
EUW1_6943513809,360,32,103,53,233,30,11,119,105,68
EUW1_6943530387,74,111,202,238,11,157,254,67,99,54
EUW1_6943537565,897,222,147,111,55,201,24,72,-1,145
EUW1_6943588679,16,99,360,82,234,555,777,82,234,53
EUW1_6943610231,53,107,63,412,10,54,28,99,147,122
EUW1_6943666165,25,35,266,777,238,105,63,412,53,122
EUW1_6943677567,166,82,202,119,63,51,555,90,233,24
EUW1_6943720978,157,53,412,254,82,11,90,350,82,777
EUW1_6943784947,99,143,86,13,11,420,412,53,35,238
EUW1_6943796343,61,233,202,99,875,202,56,420,157,89
EUW1_6943827795,11,142,234,99,223,53,89,11,63,74
EUW1_6943898700,143,876,111,164,122,119,222,72,30,122
EUW1_6944105654,90,22,62,-1,114,777,63,58,895,360
EUW1_6944134490,78,63,84,72,122,51,62,777,25,39
EUW1_6944269169,11,360,29,72,51,51,555,103,11,875
EUW1_6944334509,119,7,67,33,420,412,360,106,127,875
EUW1_6944366511,7,33,86,51,235,11,63,360,105,875
EUW1_6944570585,22,99,11,17,103,56,777,122,555,222
EUW1_6944582234,89,103,82,63,233,234,35,420,154,99
EUW1_6944614231,-1,234,147,105,30,-1,223,157,145,154
EUW1_6944640039,106,35,63,517,119,238,420,111,555,11
EUW1_6944681649,421,72,105,235,55,72,50,420,103,202
EUW1_6944717542,32,136,111,122,11,555,67,84,-1,30
EUW1_6944732232,11,910,143,75,110,63,101,58,105,-1
EUW1_6945007703,234,143,67,63,45,143,104,711,119,83
EUW1_6945087624,19,222,-1,17,517,103,84,233,222,133
EUW1_6945130288,53,56,223,238,136,30,105,86,28,51
EUW1_6945194062,517,555,89,72,75,136,103,35,555,236
EUW1_6945239646,30,25,516,517,67,131,75,360,23,51
EUW1_6945278030,22,420,233,1,63,517,233,111,35,63
EUW1_6945316729,67,111,517,35,82,119,24,90,64,53
EUW1_6945408901,223,39,51,876,99,360,420,33,90,101
EUW1_6945415578,18,82,202,777,53,201,17,99,45,33
EUW1_6945616640,32,89,11,17,18,56,11,36,360,90
